"","TRACTFIPS","POPULATION","AREA","DRGT_EVNTS","DRGT_AFREQ","DRGT_HLRA","HWAV_EVNTS","HWAV_AFREQ","HWAV_HLRA","LTNG_EVNTS","LTNG_AFREQ","SWND_EVNTS","SWND_AFREQ","SWND_HLRA","WFIR_AFREQ","WFIR_EXPA","WFIR_EXPT","WFIR_EXP_AREA","WFIR_HLRB","WFIR_HLRP","WFIR_HLRA","WFIR_EALT","WFIR_EALS","WFIR_ALRA","WFIR_RISKV","WFIR_RISKS","WFRI_R","TRCT_WAREA","TRCT_SLOPE","CNTY_ELEV","CNTY_TEMP","CNTY_PRECIP","TRCT_VEGLF"
"93","06001407400",4382,0.19948149,1036,47.0909090909091,0.002610779,8,0.495356328,0.000105742,8,0.363636213,1,0.027851092,2.11415e-05,0,0,0,0,0.4,0.000223705,8.46923e-07,0,0,0,0,0,0,0,0.551058871137512,7,60.5,14.46,"Developed"
"94","06001407500",4383,0.19285578,1036,47.0909090909091,0.002610779,8,0.495356037,0.000105742,9,0.371318529,1,0.027851076,2.11415e-05,0,0,0,0,0.4,0.000223705,8.46923e-07,0,0,0,0,0,0,0,0.317530849948525,7,60.5,14.46,"Developed"
"95","06001407600",6390,0.3988569,1036,47.0909090909091,0.002610779,8,0.495356037,0.000105742,8,0.36335009,1,0.027851076,2.11415e-05,0,0,0,0,0.4,0.000223705,8.46923e-07,0,0,0,0,0,0,0,2.11642997609221,7,60.5,14.46,"Tree"
"96","06001407700",4465,0.35657037,1036,47.0909090909091,0.002610779,8,0.495356037,0.000105742,14,0.62709824,1,0.027851076,2.11415e-05,0,0,0,0,0.4,0.000223705,8.46923e-07,0,0,0,0,0,0,0,1.62201958479427,7,60.5,14.46,"Developed"
"97","06001407800",2361,0.47648796,1036,47.0909090909091,0.002610779,8,0.495356037,0.000105742,19,0.823594152,1,0.027851076,2.11415e-05,1e-05,0,534362155.719684,0.013269495,0.4,0.000223705,8.46923e-07,61.5388325434608,33.1073930053631,0,70.0987420313855,33.2326499548114,0,0,4.02715000584941,7,60.5,14.46,"Shrub"
"98","06001407900",3081,0.42864822,1036,47.0909090909091,0.002610779,8,0.495357718,0.000105742,17,0.744372556,1,0.02785117,2.11415e-05,1e-05,0,1430399164.26915,0.017306286,0.4,0.000223705,8.46923e-07,86.9589104216258,35.895972316364,0,83.0348941085611,34.4919849688436,0,0,4.11950714442195,7,60.5,14.46,"Tree"
"99","06001408000",2602,0.76255764,1036,47.0909090909091,0.002610779,20.054273367545,1.24175067291301,0.000105742,15,0.681818,1,0.028393004,2.11415e-05,1e-05,0,814999843.361091,0.014033409,0.4,0.000223705,8.46923e-07,109.015345280867,38.0388379532185,0,94.9601687388689,35.6740236883413,0,0,5.95370137592751,7,60.5,14.46,"Herb"
"100","06001408100",6701,3.48554232,1036,47.0909090909091,0.002610779,19.4203058147841,1.20249619104092,0.000105742,15,0.657444193,2,0.037035443,2.11415e-05,0.003327091,0,8252198995.94208,0.153855299,0.4,0.000223705,8.46923e-07,246111.411997187,96.8249438122079,0,221316.12016131,96.301669599962,1,0,6.71146418042481,9,60.5,14.46,"Tree"
"101","06001408200",4471,0.35168835,1036,47.0909090909091,0.002610779,8,0.495356993,0.000105742,20,0.909091754,1,0.02785113,2.11415e-05,1e-05,0,2782030404.51153,0.016944397,0.4,0.000223705,8.46923e-07,113.823805000963,38.4241256703887,0,143.870419545574,39.6732150501831,0,0,3.96600456712963,7,60.5,14.46,"Tree"
"102","06001408300",4791,0.5999409,1036,47.0909090909091,0.002610779,8,0.495356037,0.000105742,20,0.90909,2,0.03143355,2.11415e-05,1e-05,0,3199794881.86279,0.035428051,0.4,0.000223705,8.46923e-07,162.579741963844,42.1664109973482,0,199.551141627281,43.2906816344004,0,0,3.09032461582533,7,60.5,14.46,"Tree"
"103","06001408400",3927,0.2116374,1036,47.0909090909091,0.002610779,8,0.495356037,0.000105742,20,0.90909,1,0.027851076,2.11415e-05,0,0,0,0,0.4,0.000223705,8.46923e-07,0,0,0,0,0,0,0,0.815609029671841,7,60.5,14.46,"Developed"
"104","06001408500",5752,0.3242304,1036,47.0909090909091,0.002610779,8,0.495356973,0.000105742,20,0.909091717,1,0.027851129,2.11415e-05,0,0,0,0,0.4,0.000223705,8.46923e-07,0,0,0,0,0,0,0,0.436138105482864,7,60.5,14.46,"Tree"
"105","06001408600",6135,0.4131504,1036,47.0909090909091,0.002610779,8,0.495357197,0.000105742,20,0.873476142,1,0.027851141,2.11415e-05,1e-05,0,178299264.1401,0.001755,0.4,0.000223705,8.46923e-07,9.35444595052993,26.8072253338566,0,15.0010618551795,27.2808352756505,0,0,0.961921325470048,7,60.5,14.46,"Tree"
"106","06001408700",7774,0.44201625,1036,47.0909090909091,0.002610779,8,0.495356037,0.000105742,16,0.704556888,1,0.027851076,2.11415e-05,0,0,0,0,0.4,0.000223705,8.46923e-07,0,0,0,0,0,0,0,0.321938454207452,7,60.5,14.46,"Tree"
"107","06001408800",7209,0.45999135,1036,47.0909090909091,0.002610779,8,0.495356037,0.000105742,9,0.369527952,1,0.027851076,2.11415e-05,0,0,0,0,0.4,0.000223705,8.46923e-07,0,0,0,0,0,0,0,0.454689203872593,7,60.5,14.46,"Tree"
"108","06001408900",3843,0.32264427,1036,47.0909090909091,0.002610779,8,0.495356037,0.000105742,13,0.575821284,1,0.027851076,2.11415e-05,0,0,0,0,0.4,0.000223705,8.46923e-07,0,0,0,0,0,0,0,0.56139375768278,7,60.5,14.46,"Developed"
"109","06001409000",4872,8.30809005,1036,47.0909090909091,0.002610779,6.23664982624111,0.450522189,0.000105742,15,0.772121624,1,0.032492216,2.11415e-05,1e-05,133862.301662697,260774451.69292,0.043708827,0.4,0.000223705,8.46923e-07,98.3592410764514,37.0232956369734,6.26e-13,157.581540903843,40.6447700137944,0,4389421,0.553696842665868,7,60.5,14.46,"Herb"
"110","06001409100",2472,0.1913145,1036,47.0909090909091,0.002610779,8,0.495356057,0.000105742,17,0.734244584,1,0.027851077,2.11415e-05,0,0,0,0,0.4,0.000223705,8.46923e-07,0,0,0,0,0,0,0,0.462274425047318,7,60.5,14.46,"Tree"
"111","06001409200",3755,0.27552369,1036,47.0909090909091,0.002610779,8,0.495356037,0.000105742,15,0.659059396,1,0.027851076,2.11415e-05,0,0,0,0,0.4,0.000223705,8.46923e-07,0,0,0,0,0,0,0,0.478908674905495,7,60.5,14.46,"Tree"
"112","06001409300",5668,0.41965638,1036,47.0909090909091,0.002610779,8,0.495356723,0.000105742,14,0.636363881,1,0.027851114,2.11415e-05,0,0,0,0,0.4,0.000223705,8.46923e-07,0,0,0,0,0,0,0,0.456932785522998,7,60.5,14.46,"Developed"
"113","06001409400",5379,0.48891102,1036,47.0909090909091,0.002610779,8,0.495356037,0.000105742,15,0.664699606,1,0.027851076,2.11415e-05,0,0,0,0,0.4,0.000223705,8.46923e-07,0,0,0,0,0,0,0,0.381294977254176,7,60.5,14.46,"Developed"
"114","06001409500",4353,0.32627829,1036,47.0909090909091,0.002610779,8,0.495356404,0.000105742,17,0.72964035,1,0.027851097,2.11415e-05,0,0,0,0,0.4,0.000223705,8.46923e-07,0,0,0,0,0,0,0,0.400258319974586,7,60.5,14.46,"Developed"
"115","06001409600",5777,0.29151642,1036,47.0909090909091,0.002610779,8,0.495356037,0.000105742,19,0.825088181,1,0.027851076,2.11415e-05,0,0,0,0,0.4,0.000223705,8.46923e-07,0,0,0,0,0,0,0,0.529091048873377,7,60.5,14.46,"Developed"
"116","06001409700",5523,0.31633017,1036,47.0909090909091,0.002610779,8,0.495356037,0.000105742,20,0.868543279,1,0.027851076,2.11415e-05,0,0,0,0,0.4,0.000223705,8.46923e-07,0,0,0,0,0,0,0,0.718233852589552,7,60.5,14.46,"Developed"
"117","06001409800",3220,0.69818931,1036,47.0909090909091,0.002610779,8,0.495356037,0.000105742,20,0.892041731,2,0.036232747,2.11415e-05,1e-05,0,807160033.220297,0.012982101,0.4,0.000223705,8.46923e-07,94.3967068024691,36.6522778352538,0,121.060740874503,37.9322646625125,0,0,6.03444835624584,9,60.5,14.46,"Tree"
"118","06001409900",3533,1.68293541,1043,47.4090909090909,0.002610779,8,0.495356037,0.000105742,9,0.387125246,2,0.038991506,2.11415e-05,0.002126793,0,501690594.823796,0.007667912,0.4,0.000223705,8.46923e-07,6461.91441842198,82.2196853483643,0,5737.52646079689,81.2360272082957,0,0,5.27232922767257,15,60.5,14.46,"Tree"
"119","06001410000",3031,2.6115375,1043,47.4090909090909,0.002610779,8,0.495356037,0.000105742,9,0.370133493,2,0.038991506,2.11415e-05,0.000343257,0,706459739.650232,0.013918088,0.4,0.000223705,8.46923e-07,2387.14884232303,76.2358341360161,0,2029.91690903635,74.3316843457166,0,145283,5.86362559327103,15,60.5,14.46,"Tree"
"120","06001410100",2925,0.31550766,1036,47.0909090909091,0.002610779,8,0.495356949,0.000105742,14,0.636364172,2,0.03493149,2.11415e-05,0,0,0,0,0.4,0.000223705,8.46923e-07,0,0,0,0,0,0,0,2.84249473506537,132,60.5,14.46,"Tree"
"121","06001410200",3606,0.22847643,1036,47.0909090909091,0.002610779,8,0.495356282,0.000105742,14,0.636363315,1,0.028647442,2.11415e-05,0,0,0,0,0.4,0.000223705,8.46923e-07,0,0,0,0,0,0,0,0.776232026990994,9,60.5,14.46,"Developed"
"122","06001410300",4036,0.22554831,1036,47.0909090909091,0.002610779,8,0.495357596,0.000105742,14,0.636365003,1,0.027851164,2.11415e-05,0,0,0,0,0.4,0.000223705,8.46923e-07,0,0,0,0,0,0,0,0.390210603874165,7,60.5,14.46,"Tree"
"123","06001410400",4142,0.27557829,1036,47.0909090909091,0.002610779,8,0.495358939,0.000105742,14,0.636366728,1,0.027851239,2.11415e-05,0,0,0,0,0.4,0.000223705,8.46923e-07,0,0,0,0,0,0,0,0.239106779562608,9,60.5,14.46,"Developed"
"124","06001410500",2553,0.27956955,1036,47.0909090909091,0.002610779,8,0.495356037,0.000105742,13,0.551112945,1,0.027851076,2.11415e-05,1e-05,0,322625953.470896,0.002862942,0.4,0.000223705,8.46923e-07,26.9412348998585,28.9465234918483,0,40.317831428594,29.969557151691,0,0,0.26190037972963,1,60.5,14.46,"Tree"
"125","06001410500",2553,0.27956955,1036,47.0909090909091,0.002610779,8,0.495356037,0.000105742,13,0.551112945,1,0.027851076,2.11415e-05,1e-05,0,322625953.470896,0.002862942,0.4,0.000223705,8.46923e-07,26.9412348998585,28.9465234918483,0,40.317831428594,29.969557151691,0,0,0.26190037972963,1,60.5,14.46,"Tree"
"126","06001420100",2436,0.21936603,994,45.1818181818182,0.002610779,8,0.49535683,0.000105742,6,0.272727436,2,0.033421345,2.11415e-05,1e-05,0,17389368.3898802,0.002132451,0.4,0.000223705,8.46923e-07,69.557471802353,34.0444507866291,0,51.233768774786,31.2288921657233,0,0,0.628150553707135,1,60.5,14.46,"Tree"
"127","06001420100",2436,0.21936603,994,45.1818181818182,0.002610779,8,0.49535683,0.000105742,6,0.272727436,2,0.033421345,2.11415e-05,1e-05,0,17389368.3898802,0.002132451,0.4,0.000223705,8.46923e-07,69.557471802353,34.0444507866291,0,51.233768774786,31.2288921657233,0,0,0.628150553707135,1,60.5,14.46,"Tree"
"128","06001420200",3234,0.17516538,994,45.1818181818182,0.002610779,8,0.495356037,0.000105742,6,0.272727,2,0.033421291,2.11415e-05,1e-05,0,2241403938.5998,0.003335712,0.4,0.000223705,8.46923e-07,58.7090967352136,32.7649150345451,0,66.229958190406,32.853303524711,0,0,0.29770348182165,1,60.5,14.46,"Developed"
"129","06001420200",3234,0.17516538,994,45.1818181818182,0.002610779,8,0.495356037,0.000105742,6,0.272727,2,0.033421291,2.11415e-05,1e-05,0,2241403938.5998,0.003335712,0.4,0.000223705,8.46923e-07,58.7090967352136,32.7649150345451,0,66.229958190406,32.853303524711,0,0,0.29770348182165,1,60.5,14.46,"Developed"
"130","06001420301",2593,0.16210506,994,45.1818181818182,0.002610779,8,0.495356037,0.000105742,6,0.272727,2,0.033421291,2.11415e-05,0,0,0,0,0.4,0.000223705,8.46923e-07,0,0,0,0,0,0,0,6.8848358471848,5,60.5,14.46,"Herb"
"131","06001420302",2426,0.77196717,994,45.1818181818182,0.002610779,3.15564763921243,0.447245056,0.000105742,13,1.3352071293716,2,0.076498478,2.11415e-05,0,0,0,0,0.4,0.000223705,8.46923e-07,0,0,0,0,0,0,1109281,1.27716459541725,4,60.5,14.46,"Tree"
"132","06001420401",1597,0.07795671,994,45.1818181818182,0.002610779,8,0.495357995,0.000105742,6,0.272728078,2,0.033421423,2.11415e-05,0,0,0,0,0.4,0.000223705,8.46923e-07,0,0,0,0,0,0,0,0.154984688288287,5,60.5,14.46,"Tree"
"133","06001420402",2155,0.99567585,994,45.1818181818182,0.002610779,2.47487979757267,0.42515407,0.000105742,17,2.0667236233369,2,0.092723108,2.11415e-05,1e-05,0,3774912.14034159,0.002137358,0.4,0.000223705,8.46923e-07,15.0996481799175,27.5254777448777,0,16.4196772235392,27.4461304285782,0,1632801,0.760699921659007,4,60.5,14.46,"Tree"
"134","06001420500",2431,0.16417752,994,45.1818181818182,0.002610779,8,0.495356461,0.000105742,6,0.272727233,2,0.03342132,2.11415e-05,0,0,0,0,0.4,0.000223705,8.46923e-07,0,0,0,0,0,0,0,0.15355959768761,1,60.5,14.46,"Developed"
"135","06001420500",2431,0.16417752,994,45.1818181818182,0.002610779,8,0.495356461,0.000105742,6,0.272727233,2,0.03342132,2.11415e-05,0,0,0,0,0.4,0.000223705,8.46923e-07,0,0,0,0,0,0,0,0.15355959768761,1,60.5,14.46,"Developed"
"136","06001420600",3399,0.31105074,994,45.1818181818182,0.002610779,8,0.495356037,0.000105742,6,0.272727,2,0.033421291,2.11415e-05,0,0,0,0,0.4,0.000223705,8.46923e-07,0,0,0,0,0,0,0,1.19297131087534,1,60.5,14.46,"Tree"
"137","06001420600",3399,0.31105074,994,45.1818181818182,0.002610779,8,0.495356037,0.000105742,6,0.272727,2,0.033421291,2.11415e-05,0,0,0,0,0.4,0.000223705,8.46923e-07,0,0,0,0,0,0,0,1.19297131087534,1,60.5,14.46,"Tree"
"138","06001421100",2031,0.29074929,1036,47.0909090909091,0.002610779,8,0.495356037,0.000105742,8,0.362853166,2,0.033421291,2.11415e-05,1e-05,0,1784383618.96939,0.013392355,0.4,0.000223705,8.46923e-07,117.058977367186,38.6976323831948,0,77.8896862790964,34.0032345526328,0,0,3.1908333588105,72,60.5,14.46,"Herb"
"139","06001421200",3657,0.51370839,1036,47.0909090909091,0.002610779,8,0.495356037,0.000105742,7,0.276650043,2,0.033421291,2.11415e-05,1e-05,0,8556851432.35576,0.08916234,0.4,0.000223705,8.46923e-07,782.553656987382,62.1978048113398,0,475.701139593143,54.2976739761214,0,2266,2.91887401733522,1,60.5,14.46,"Tree"
"140","06001421200",3657,0.51370839,1036,47.0909090909091,0.002610779,8,0.495356037,0.000105742,7,0.276650043,2,0.033421291,2.11415e-05,1e-05,0,8556851432.35576,0.08916234,0.4,0.000223705,8.46923e-07,782.553656987382,62.1978048113398,0,475.701139593143,54.2976739761214,0,2266,2.91887401733522,1,60.5,14.46,"Tree"
"141","06001421300",3933,0.42277248,1036,47.0909090909091,0.002610779,8,0.495358299,0.000105742,7,0.272781083,2,0.033421444,2.11415e-05,1e-05,0,780445471.440259,0.006376369,0.4,0.000223705,8.46923e-07,65.6421415962435,33.589002651826,0,48.7215705456059,30.9446796365885,0,0,1.75780103898404,1,60.5,14.46,"Tree"
"142","06001421300",3933,0.42277248,1036,47.0909090909091,0.002610779,8,0.495358299,0.000105742,7,0.272781083,2,0.033421444,2.11415e-05,1e-05,0,780445471.440259,0.006376369,0.4,0.000223705,8.46923e-07,65.6421415962435,33.589002651826,0,48.7215705456059,30.9446796365885,0,0,1.75780103898404,1,60.5,14.46,"Tree"
"143","06001421400",1679,0.18516342,1036,47.0909090909091,0.002610779,8,0.495356037,0.000105742,7,0.284103591,2,0.033421291,2.11415e-05,1e-05,0,3071080676.73211,0.025900691,0.4,0.000223705,8.46923e-07,275.939055862485,48.3024746411711,0,192.941498560356,42.9077676830138,0,0,2.19986755175121,72,60.5,14.46,"Tree"
"144","06001421500",3745,0.61656699,1036,47.0909090909091,0.002610779,8.5328558361128,0.528350207,0.000105742,9,0.368121255,2,0.033421291,2.11415e-05,0.000679902,0,2741043977.11358,0.033630321,0.4,0.000223705,8.46923e-07,12275.7418608276,85.3269594377653,0,8107.65763038092,82.8640060885697,0,0,4.50962999221533,72,60.5,14.46,"Shrub"
"145","06001421600",3836,0.51655071,1036,47.0909090909091,0.002610779,11.5496363063793,0.715148018,0.000105742,11,0.464509799,2,0.033421303,2.11415e-05,1e-05,0,1546603119.34582,0.017647864,0.4,0.000223705,8.46923e-07,120.530659881518,39.0127596827322,0,95.0841468055969,35.6847262522,0,0,4.58232348266503,72,60.5,14.46,"Tree"
"146","06001421700",3366,0.22378941,1036,47.0909090909091,0.002610779,8,0.495356037,0.000105742,9,0.369299916,2,0.033421291,2.11415e-05,0,0,0,0,0.4,0.000223705,8.46923e-07,0,0,0,0,0,0,0,1.28476574731584,72,60.5,14.46,"Tree"
"147","06001421800",2110,0.20610798,1036,47.0909090909091,0.002610779,8,0.495356965,0.000105742,9,0.383773881,2,0.033421354,2.11415e-05,0,0,0,0,0.4,0.000223705,8.46923e-07,0,0,0,0,0,0,0,1.51501828726552,1,60.5,14.46,"Tree"
"148","06001421800",2110,0.20610798,1036,47.0909090909091,0.002610779,8,0.495356965,0.000105742,9,0.383773881,2,0.033421354,2.11415e-05,0,0,0,0,0.4,0.000223705,8.46923e-07,0,0,0,0,0,0,0,1.51501828726552,1,60.5,14.46,"Tree"
"149","06001421900",3901,0.3295734,994,45.1818181818182,0.002610779,8,0.495357198,0.000105742,8,0.356904229,2,0.033421369,2.11415e-05,0,0,0,0,0.4,0.000223705,8.46923e-07,0,0,0,0,0,0,0,0.298770196465795,1,60.5,14.46,"Tree"
"150","06001421900",3901,0.3295734,994,45.1818181818182,0.002610779,8,0.495357198,0.000105742,8,0.356904229,2,0.033421369,2.11415e-05,0,0,0,0,0.4,0.000223705,8.46923e-07,0,0,0,0,0,0,0,0.298770196465795,1,60.5,14.46,"Tree"
"151","06001422000",4080,4.04391429,1036,47.0909090909091,0.002610779,3.57383391407339,0.472310747,0.000105742,10,0.919094331,2,0.07133279,2.11415e-05,0,0,0,0,0.4,0.000223705,8.46923e-07,0,0,0,0,0,0,5864364,0.624724284015115,5,60.5,14.46,"Tree"
"152","06001422100",2843,0.21525738,994,45.1818181818182,0.002610779,8,0.495356037,0.000105742,9,0.40909,2,0.033421291,2.11415e-05,0,0,0,0,0.4,0.000223705,8.46923e-07,0,0,0,0,0,0,0,0.184122237256845,1,60.5,14.46,"Tree"
"153","06001422100",2843,0.21525738,994,45.1818181818182,0.002610779,8,0.495356037,0.000105742,9,0.40909,2,0.033421291,2.11415e-05,0,0,0,0,0.4,0.000223705,8.46923e-07,0,0,0,0,0,0,0,0.184122237256845,1,60.5,14.46,"Tree"
"154","06001422200",3322,0.26325429,1036,47.0909090909091,0.002610779,8,0.495356037,0.000105742,9,0.40909,2,0.033421291,2.11415e-05,0,0,0,0,0.4,0.000223705,8.46923e-07,0,0,0,0,0,0,0,0.599532653252284,1,60.5,14.46,"Developed"
"155","06001422200",3322,0.26325429,1036,47.0909090909091,0.002610779,8,0.495356037,0.000105742,9,0.40909,2,0.033421291,2.11415e-05,0,0,0,0,0.4,0.000223705,8.46923e-07,0,0,0,0,0,0,0,0.599532653252284,1,60.5,14.46,"Developed"
"156","06001422300",3811,0.21841872,1036,47.0909090909091,0.002610779,8,0.49535716,0.000105742,9,0.409090928,2,0.033421367,2.11415e-05,0,0,0,0,0.4,0.000223705,8.46923e-07,0,0,0,0,0,0,0,0.552725418733481,1,60.5,14.46,"Tree"
"157","06001422300",3811,0.21841872,1036,47.0909090909091,0.002610779,8,0.49535716,0.000105742,9,0.409090928,2,0.033421367,2.11415e-05,0,0,0,0,0.4,0.000223705,8.46923e-07,0,0,0,0,0,0,0,0.552725418733481,1,60.5,14.46,"Tree"
"158","06001422400",4119,0.18547074,1036,47.0909090909091,0.002610779,8,0.495356037,0.000105742,9,0.40909,2,0.033421291,2.11415e-05,0,0,0,0,0.4,0.000223705,8.46923e-07,0,0,0,0,0,0,0,0.766790516787406,72,60.5,14.46,"Developed"
"159","06001422500",5065,0.18155553,1036,47.0909090909091,0.002610779,8,0.495356037,0.000105742,11,0.491323073,2,0.033421291,2.11415e-05,1e-05,0,3549918837.35096,0.008819186,0.4,0.000223705,8.46923e-07,266.252782245826,47.8636747410605,0,334.326379908409,49.644437045141,0,0,2.88204320429372,72,60.5,14.46,"Tree"
"160","06001422700",4868,0.13526019,1036,47.0909090909091,0.002610779,8,0.495356037,0.000105742,11,0.5,2,0.033421291,2.11415e-05,0.002198,0,2770055648.82063,0.01283044,0.4,0.000223705,8.46923e-07,37458.5013957178,90.4225084133043,0,47265.9293376285,90.9361175855016,1,0,3.32562116545099,102,60.5,14.46,"Tree"
"161","06001422800",11245,0.15934269,1036,47.0909090909091,0.002610779,8,0.495356037,0.000105742,11,0.47052673,2,0.033421291,2.11415e-05,0,0,0,0,0.4,0.000223705,8.46923e-07,0,0,0,0,0,0,0,0.469006841271984,72,60.5,14.46,"Tree"
"162","06001422901",2322,0.0619437,1036,47.0909090909091,0.002610779,8,0.495357066,0.000105742,9,0.40909085,2,0.033421361,2.11415e-05,0,0,0,0,0.4,0.000223705,8.46923e-07,0,0,0,0,0,0,0,0.599575460973111,72,60.5,14.46,"Developed"
"163","06001422902",3033,0.15032628,1036,47.0909090909091,0.002610779,8,0.495356037,0.000105742,9,0.40909,2,0.033421291,2.11415e-05,0,0,0,0,0.4,0.000223705,8.46923e-07,0,0,0,0,0,0,0,0.542566049982,72,60.5,14.46,"Tree"
"164","06001423000",4676,0.28473237,1036,47.0909090909091,0.002610779,8,0.495356329,0.000105742,9,0.409090241,2,0.033421311,2.11415e-05,0,0,0,0,0.4,0.000223705,8.46923e-07,0,0,0,0,0,0,0,0.287233077993499,1,60.5,14.46,"Developed"
"165","06001423000",4676,0.28473237,1036,47.0909090909091,0.002610779,8,0.495356329,0.000105742,9,0.409090241,2,0.033421311,2.11415e-05,0,0,0,0,0.4,0.000223705,8.46923e-07,0,0,0,0,0,0,0,0.287233077993499,1,60.5,14.46,"Developed"
"166","06001423100",4335,0.29197467,1036,47.0909090909091,0.002610779,8,0.495358128,0.000105742,9,0.409091727,2,0.033421432,2.11415e-05,0,0,0,0,0.4,0.000223705,8.46923e-07,0,0,0,0,0,0,0,0.19736225978076,1,60.5,14.46,"Tree"
"167","06001423100",4335,0.29197467,1036,47.0909090909091,0.002610779,8,0.495358128,0.000105742,9,0.409091727,2,0.033421432,2.11415e-05,0,0,0,0,0.4,0.000223705,8.46923e-07,0,0,0,0,0,0,0,0.19736225978076,1,60.5,14.46,"Tree"
"168","06001423200",2858,0.17814342,994,45.1818181818182,0.002610779,8,0.495357957,0.000105742,9,0.409091585,2,0.033421421,2.11415e-05,0,0,0,0,0.4,0.000223705,8.46923e-07,0,0,0,0,0,0,0,0.187688967450897,1,60.5,14.46,"Tree"
"169","06001423200",2858,0.17814342,994,45.1818181818182,0.002610779,8,0.495357957,0.000105742,9,0.409091585,2,0.033421421,2.11415e-05,0,0,0,0,0.4,0.000223705,8.46923e-07,0,0,0,0,0,0,0,0.187688967450897,1,60.5,14.46,"Tree"
"170","06001423300",3738,0.28338375,1036,47.0909090909091,0.002610779,8,0.495356426,0.000105742,9,0.409090321,2,0.033421317,2.11415e-05,0,0,0,0,0.4,0.000223705,8.46923e-07,0,0,0,0,0,0,0,0.0880316003990882,1,60.5,14.46,"Tree"
"171","06001423300",3738,0.28338375,1036,47.0909090909091,0.002610779,8,0.495356426,0.000105742,9,0.409090321,2,0.033421317,2.11415e-05,0,0,0,0,0.4,0.000223705,8.46923e-07,0,0,0,0,0,0,0,0.0880316003990882,1,60.5,14.46,"Tree"
"172","06001423400",5057,0.29462199,1036,47.0909090909091,0.002610779,8,0.495356037,0.000105742,9,0.40909,2,0.033421291,2.11415e-05,0,0,0,0,0.4,0.000223705,8.46923e-07,0,0,0,0,0,0,0,0.191421414821598,1,60.5,14.46,"Developed"
"173","06001423400",5057,0.29462199,1036,47.0909090909091,0.002610779,8,0.495356037,0.000105742,9,0.40909,2,0.033421291,2.11415e-05,0,0,0,0,0.4,0.000223705,8.46923e-07,0,0,0,0,0,0,0,0.191421414821598,1,60.5,14.46,"Developed"
"174","06001423500",3474,0.24794016,1036,47.0909090909091,0.002610779,8,0.495356037,0.000105742,9,0.40909,2,0.033421291,2.11415e-05,0,0,0,0,0.4,0.000223705,8.46923e-07,0,0,0,0,0,0,0,0.462408190914997,72,60.5,14.46,"Developed"
"175","06001423601",2824,0.20413965,1036,47.0909090909091,0.002610779,8,0.495356037,0.000105742,11,0.465376099,2,0.033421291,2.11415e-05,0,0,0,0,0.4,0.000223705,8.46923e-07,0,0,0,0,0,0,0,0.34449552752308,72,60.5,14.46,"Tree"
"176","06001423602",5615,0.15777255,1036,47.0909090909091,0.002610779,8,0.495356833,0.000105742,11,0.469214751,2,0.033421345,2.11415e-05,0,0,0,0,0.4,0.000223705,8.46923e-07,0,0,0,0,0,0,0,0.512151965054213,72,60.5,14.46,"Tree"
"177","06001423700",4234,0.28418832,1036,47.0909090909091,0.002610779,8,0.495356037,0.000105742,11,0.5,2,0.033421291,2.11415e-05,0,0,0,0,0.4,0.000223705,8.46923e-07,0,0,0,0,0,0,0,2.23856778496144,102,60.5,14.46,"Tree"
"178","06001423800",3216,0.42304236,1036,47.0909090909091,0.002610779,8,0.495356037,0.000105742,11,0.5,2,0.033233833,2.11415e-05,0,0,0,0,0.4,0.000223705,8.46923e-07,0,0,0,0,0,0,0,3.0728620601372,102,60.5,14.46,"Shrub"
