"","countyID","STATEFP","COUNTYFP","TRACTCE","GEOID","tractID","NAMELSAD","land_Area","water_Area","latitude","longitude","tract_avgSlope","County","county_avgElevation","avg_tempeture","avg_precipitation","EVT_LF"
"162","06067","06","067","007439","06067007439",74.39,"Census Tract 74.39",1866245,0,38.7133682,-121.3544212,0.907256015869508,"Sacramento County",18,63.7,12.8,"Tree"
"163","06067","06","067","004301","06067004301",43.01,"Census Tract 43.01",1111834,0,38.4785337,-121.491901,0.0989778588816848,"Sacramento County",8,63.7,12.8,"Tree"
"164","06067","06","067","001202","06067001202",12.02,"Census Tract 12.02",280665,0,38.5723435,-121.4906895,0.0316594248780837,"Sacramento County",8,63.7,12.8,"Tree"
"165","06067","06","067","001701","06067001701",17.01,"Census Tract 17.01",1176165,0,38.5490845,-121.4280432,0.869492644700435,"Sacramento County",12,63.7,12.8,"Tree"
"166","06067","06","067","004020","06067004020",40.2,"Census Tract 40.20",770849,0,38.4887193,-121.5168934,0.387777794408965,"Sacramento County",8,63.7,12.8,"Tree"
"167","06067","06","067","004302","06067004302",43.02,"Census Tract 43.02",2666561,0,38.4751579,-121.485456,0.467635593907753,"Sacramento County",8,63.7,12.8,"Tree"
"168","06067","06","067","009642","06067009642",96.42,"Census Tract 96.42",558768,0,38.4270799,-121.4220371,0.323088597560274,"Sacramento County",13,63.7,12.8,"Tree"
"169","06067","06","067","006704","06067006704",67.04,"Census Tract 67.04",1229315,0,38.6481424,-121.4521807,0.6445992556295,"Sacramento County",12,63.7,12.8,"Tree"
"170","06067","06","067","007024","06067007024",70.24,"Census Tract 70.24",692371,0,38.610441,-121.4899969,0.398602694118579,"Sacramento County",8,63.7,12.8,"Tree"
"171","06067","06","067","009644","06067009644",96.44,"Census Tract 96.44",1345790,206655,38.4238205,-121.4660343,0.536198496853116,"Sacramento County",12,63.7,12.8,"Tree"
"172","06067","06","067","009410","06067009410",94.1,"Census Tract 94.10",2977224,0,38.279349,-121.2998769,0.219592515119706,"Sacramento County",49,63.7,12.8,"Tree"
"173","06067","06","067","007025","06067007025",70.25,"Census Tract 70.25",1234278,0,38.6486547,-121.5345997,0.50936494627458,"Sacramento County",8,63.7,12.8,"Tree"
"174","06067","06","067","004604","06067004604",46.04,"Census Tract 46.04",1546499,0,38.5148437,-121.4466914,0.094182619026729,"Sacramento County",12,63.7,12.8,"Tree"
"175","06067","06","067","007026","06067007026",70.26,"Census Tract 70.26",3898038,349633,38.65246,-121.5633386,0.562162558949095,"Sacramento County",8,63.7,12.8,"Sparse"
"176","06067","06","067","007110","06067007110",71.1,"Census Tract 71.10",1135569,28054,38.6720661,-121.5127952,0.36835073452077,"Sacramento County",8,63.7,12.8,"Tree"
"177","06067","06","067","009334","06067009334",93.34,"Census Tract 93.34",2407166,0,38.445785,-121.3867947,0.420575173856074,"Sacramento County",13,63.7,12.8,"Tree"
"178","06067","06","067","009646","06067009646",96.46,"Census Tract 96.46",1154855,0,38.3824334,-121.4408449,0.315871868617025,"Sacramento County",12,63.7,12.8,"Tree"
"179","06067","06","067","008707","06067008707",87.07,"Census Tract 87.07",4306941,0,38.5374318,-121.2334006,0.787806721908791,"Sacramento County",69,63.7,12.8,"Agriculture"
"180","06067","06","067","008708","06067008708",87.08,"Census Tract 87.08",18504525,217316,38.5344863,-121.2041802,0.747294024870946,"Sacramento County",99,63.7,12.8,"Agriculture"
"181","06067","06","067","007108","06067007108",71.08,"Census Tract 71.08",2829484,0,38.6712894,-121.5335461,0.340836717690735,"Sacramento County",8,63.7,12.8,"Tree"
"182","06067","06","067","009651","06067009651",96.51,"Census Tract 96.51",2204956,0,38.4009925,-121.4098678,0.0690191739719678,"Sacramento County",13,63.7,12.8,"Tree"
"183","06067","06","067","007436","06067007436",74.36,"Census Tract 74.36",2165171,0,38.7180234,-121.3282919,0.691724543021581,"Sacramento County",20,63.7,12.8,"Sparse"
"184","06067","06","067","004907","06067004907",49.07,"Census Tract 49.07",317009,0,38.4854276,-121.4563988,0.602701896463918,"Sacramento County",12,63.7,12.8,"Tree"
"185","06067","06","067","007028","06067007028",70.28,"Census Tract 70.28",2292798,91922,38.6375744,-121.5160231,0.609796510008648,"Sacramento County",8,63.7,12.8,"Tree"
"186","06067","06","067","004910","06067004910",49.1,"Census Tract 49.10",858043,0,38.4777543,-121.4455851,0.492020809275942,"Sacramento County",12,63.7,12.8,"Tree"
"187","06067","06","067","005003","06067005003",50.03,"Census Tract 50.03",1563753,0,38.4892071,-121.4202294,0.20609085782589,"Sacramento County",13,63.7,12.8,"Tree"
"188","06067","06","067","007022","06067007022",70.22,"Census Tract 70.22",506402,0,38.6296865,-121.5032958,0.430587120288241,"Sacramento County",8,63.7,12.8,"Tree"
"189","06067","06","067","009641","06067009641",96.41,"Census Tract 96.41",2046398,0,38.4651181,-121.4215553,0.565026185304766,"Sacramento County",13,63.7,12.8,"Tree"
"190","06067","06","067","009645","06067009645",96.45,"Census Tract 96.45",1571896,68118,38.4232615,-121.4774471,0.489465826007604,"Sacramento County",8,63.7,12.8,"Tree"
"191","06067","06","067","004909","06067004909",49.09,"Census Tract 49.09",861168,0,38.4777349,-121.432773,0.369697578259131,"Sacramento County",12,63.7,12.8,"Tree"
"192","06067","06","067","008706","06067008706",87.06,"Census Tract 87.06",61003008,0,38.6002992,-121.2103613,1.03127471996799,"Sacramento County",25,63.7,12.8,"Agriculture"
"193","06001","06","001","440337","06001440337",4403.37,"Census Tract 4403.37",1134111,0,37.5937696,-122.0108429,0.606590606880793,"Alameda County",12,60.5,14.46,"Tree"
"194","06001","06","001","440338","06001440338",4403.38,"Census Tract 4403.38",865406,0,37.5882461,-122.0142011,1.04740199372017,"Alameda County",12,60.5,14.46,"Tree"
"195","06001","06","001","432602","06001432602",4326.02,"Census Tract 4326.02",613212,0,37.7247163,-122.1508066,0.545362293370658,"Alameda County",15,60.5,14.46,"Tree"
"196","06001","06","001","441928","06001441928",4419.28,"Census Tract 4419.28",2533680,253509,37.5499103,-121.9629333,0.524980820142306,"Alameda County",56,60.5,14.46,"Shrub"
"197","06001","06","001","441929","06001441929",4419.29,"Census Tract 4419.29",482755,0,37.5543457,-121.9723074,0.592521737688936,"Alameda County",16,60.5,14.46,"Tree"
"198","06001","06","001","441701","06001441701",4417.01,"Census Tract 4417.01",1101467,0,37.5479521,-122.0150386,0.555238267747568,"Alameda County",12,60.5,14.46,"Developed"
"199","06001","06","001","444304","06001444304",4443.04,"Census Tract 4443.04",16787479,0,37.508137,-122.0358825,0.308446872681419,"Alameda County",5,60.5,14.46,"Herb"
"200","06001","06","001","441525","06001441525",4415.25,"Census Tract 4415.25",4661895,0,37.4990214,-121.9388552,0.714306031189653,"Alameda County",375,60.5,14.46,"Tree"
"201","06001","06","001","436301","06001436301",4363.01,"Census Tract 4363.01",1057644,0,37.6678078,-122.0945904,0.556513569958141,"Alameda County",30,60.5,14.46,"Tree"
"202","06001","06","001","450400","06001450400",4504,"Census Tract 4504",3148410,0,37.7126655,-121.9324172,0.860195887920863,"Alameda County",375,60.5,14.46,"Tree"
"203","06037","06","037","186401","06037186401",1864.01,"Census Tract 1864.01",963513,0,34.1174905,-118.2455175,0.946947594427727,"Los Angeles County",50,63.7,7.64,"Developed"
"204","06113","06","113","011304","06113011304",113.04,"Census Tract 113.04",842947,37578,38.5258672,-121.9609637,1.04972062988193,"Yolo County",39,63.2,11.49,"Herb"
"205","06113","06","113","010609","06113010609",106.09,"Census Tract 106.09",947813,0,38.5604477,-121.7208578,0.116932654482687,"Yolo County",9,63.2,11.49,"Tree"
"206","06113","06","113","010611","06113010611",106.11,"Census Tract 106.11",481697,0,38.5566096,-121.7316096,0.145088905800574,"Yolo County",9,63.2,11.49,"Tree"
"207","06113","06","113","011302","06113011302",113.02,"Census Tract 113.02",3583630,0,38.5302424,-121.9889815,0.691980031610674,"Yolo County",41,63.2,11.49,"Agriculture"
"208","06113","06","113","011211","06113011211",112.11,"Census Tract 112.11",431147,0,38.6668092,-121.7371059,0.250293520454582,"Yolo County",12,63.2,11.49,"Tree"
"209","06113","06","113","011207","06113011207",112.07,"Census Tract 112.07",96502079,0,38.6498655,-121.8455706,0.252664820923861,"Yolo County",16,63.2,11.49,"Agriculture"
"210","06113","06","113","011210","06113011210",112.1,"Census Tract 112.10",718043,0,38.6689719,-121.7430607,0.194857231155038,"Yolo County",12,63.2,11.49,"Tree"
"211","06113","06","113","011209","06113011209",112.09,"Census Tract 112.09",1419667,0,38.6713901,-121.7353709,0.357606970976087,"Yolo County",9,63.2,11.49,"Tree"
"212","06113","06","113","011303","06113011303",113.03,"Census Tract 113.03",2245072,57119,38.5130176,-121.9829666,1.61172360070006,"Yolo County",41,63.2,11.49,"Shrub"
"213","06037","06","037","197200","06037197200",1972,"Census Tract 1972",744116,32985,34.0907632,-118.2343586,1.82512017567125,"Los Angeles County",268,63.7,7.64,"Developed"
"214","06037","06","037","197300","06037197300",1973,"Census Tract 1973",654245,0,34.0811373,-118.2520467,5.58932039421566,"Los Angeles County",463,63.7,7.64,"Tree"
"215","06039","06","039","000511","06039000511",5.11,"Census Tract 5.11",5665745,0,36.9391626,-120.0638655,0.244652018104925,"Madera County",91,58.1,14.2,"Sparse"
"216","06039","06","039","000110","06039000110",1.1,"Census Tract 1.10",121912309,299317,37.2007899,-119.6956425,3.6213719565641,"Madera County",697,58.1,14.2,"Shrub"
"217","06039","06","039","000517","06039000517",5.17,"Census Tract 5.17",93185814,0,36.9659794,-119.9634084,0.631537953693593,"Madera County",108,58.1,14.2,"Agriculture"
"218","06039","06","039","000901","06039000901",9.01,"Census Tract 9.01",1401414,0,36.9670977,-120.0449966,0.487068691784671,"Madera County",91,58.1,14.2,"Tree"
"219","06039","06","039","000802","06039000802",8.02,"Census Tract 8.02",1784448,0,36.9617347,-120.0589263,0.339293559382264,"Madera County",91,58.1,14.2,"Tree"
"220","06039","06","039","000801","06039000801",8.01,"Census Tract 8.01",1020241,0,36.956224,-120.0662401,0.216904881191842,"Madera County",91,58.1,14.2,"Tree"
"221","06039","06","039","000903","06039000903",9.03,"Census Tract 9.03",1001469,0,36.9584665,-120.0441502,0.202781021648554,"Madera County",91,58.1,14.2,"Shrub"
"222","06039","06","039","000516","06039000516",5.16,"Census Tract 5.16",11100018,0,36.9449365,-119.9073292,0.622631635696636,"Madera County",374,58.1,14.2,"Agriculture"
"223","06039","06","039","000515","06039000515",5.15,"Census Tract 5.15",9580318,0,37.0058016,-120.0667673,0.541926336962736,"Madera County",91,58.1,14.2,"Agriculture"
"224","06031","06","031","000402","06031000402",4.02,"Census Tract 4.02",66372839,0,36.2769538,-119.769357,0.00919691431258566,"Kings County",67,65.3,4.48,"Herb"
"225","06031","06","031","001601","06031001601",16.01,"Census Tract 16.01",1699007789,2105941,36.01376,-119.7891118,0.0335637038417599,"Kings County",56,65.3,4.48,"Agriculture"
"226","06031","06","031","000200","06031000200",2,"Census Tract 2",162718689,15365,36.3510181,-119.8425961,0.0613394400677111,"Kings County",56,65.3,4.48,"Herb"
"227","06031","06","031","000100","06031000100",1,"Census Tract 1",255205740,75237,36.3928943,-119.5983712,0.0590182944779217,"Kings County",81,65.3,4.48,"Herb"
"228","06045","06","045","010601","06045010601",106.01,"Census Tract 106.01",268680253,466551,39.3648705,-123.3580212,5.8098567798418,"Mendocino County",418,56.3,32.19,"Shrub"
"229","06031","06","031","001200","06031001200",12,"Census Tract 12",397721536,189281,36.2324904,-119.6239493,0.0493215062413914,"Kings County",81,65.3,4.48,"Agriculture"
"230","06045","06","045","011003","06045011003",110.03,"Census Tract 110.03",70338107,3008957,39.3756995,-123.7650258,5.10379967609109,"Mendocino County",67,56.3,32.19,"Herb"
"231","06045","06","045","011004","06045011004",110.04,"Census Tract 110.04",182626084,7769102,39.3269074,-123.6719876,6.19535729813677,"Mendocino County",321,56.3,32.19,"Shrub"
"232","06031","06","031","000403","06031000403",4.03,"Census Tract 4.03",4567995,0,36.3207094,-119.778526,0.0238395400926576,"Kings County",56,65.3,4.48,"Sparse"
"233","06045","06","045","010602","06045010602",106.02,"Census Tract 106.02",473482139,143510,39.5203692,-123.3513976,6.15837636366744,"Mendocino County",418,56.3,32.19,"Tree"
"234","06045","06","045","011502","06045011502",115.02,"Census Tract 115.02",3639924,18655,39.1553765,-123.1986199,0.686464901815932,"Mendocino County",246,56.3,32.19,"Tree"
"235","06045","06","045","011501","06045011501",115.01,"Census Tract 115.01",1597002,0,39.1622742,-123.2161465,0.793163475755235,"Mendocino County",196,56.3,32.19,"Tree"
"236","06001","06","001","441702","06001441702",4417.02,"Census Tract 4417.02",1128742,0,37.5583412,-122.0082979,0.743010170241276,"Alameda County",12,60.5,14.46,"Tree"
"237","06001","06","001","433801","06001433801",4338.01,"Census Tract 4338.01",600344,0,37.7049461,-122.1226567,0.969088933578841,"Alameda County",15,60.5,14.46,"Developed"
"238","06001","06","001","433802","06001433802",4338.02,"Census Tract 4338.02",934044,0,37.6948314,-122.123894,0.645932892366098,"Alameda County",15,60.5,14.46,"Tree"
"239","06001","06","001","436302","06001436302",4363.02,"Census Tract 4363.02",773495,0,37.6641766,-122.087795,0.632596606709236,"Alameda County",86,60.5,14.46,"Tree"
"240","06001","06","001","436403","06001436403",4364.03,"Census Tract 4364.03",1585686,0,37.669152,-122.0708563,4.9423538407458,"Alameda County",5,60.5,14.46,"Tree"
"241","06001","06","001","436404","06001436404",4364.04,"Census Tract 4364.04",1573797,0,37.6737239,-122.0592192,3.65424134454581,"Alameda County",5,60.5,14.46,"Tree"
"242","06001","06","001","442502","06001442502",4425.02,"Census Tract 4425.02",971665,0,37.5396667,-121.9903682,0.235855910709547,"Alameda County",16,60.5,14.46,"Tree"
"243","06001","06","001","442501","06001442501",4425.01,"Census Tract 4425.01",983968,0,37.5346224,-121.9839849,0.168957548334733,"Alameda County",16,60.5,14.46,"Tree"
"244","06001","06","001","450609","06001450609",4506.09,"Census Tract 4506.09",2688381,0,37.6891989,-121.92397,1.02847683899597,"Alameda County",375,60.5,14.46,"Tree"
"245","06001","06","001","450608","06001450608",4506.08,"Census Tract 4506.08",3513932,0,37.6564813,-121.9043199,1.85503827918515,"Alameda County",110,60.5,14.46,"Sparse"
"246","06001","06","001","444303","06001444303",4443.03,"Census Tract 4443.03",5643025,0,37.5249502,-122.0812538,0.749204116628923,"Alameda County",86,60.5,14.46,"Tree"
"247","06001","06","001","432601","06001432601",4326.01,"Census Tract 4326.01",1060237,0,37.7215214,-122.1576682,0.490930713795044,"Alameda County",9,60.5,14.46,"Developed"
"248","06001","06","001","403401","06001403401",4034.01,"Census Tract 4034.01",549686,602434,37.8092493,-122.2597833,1.29265601169886,"Alameda County",72,60.5,14.46,"Tree"
"249","06001","06","001","403402","06001403402",4034.02,"Census Tract 4034.02",99215,0,37.8024095,-122.2651075,0.576603636145592,"Alameda County",72,60.5,14.46,"Developed"
"250","06001","06","001","403302","06001403302",4033.02,"Census Tract 4033.02",719239,104126,37.7937603,-122.2667344,0.838244329079969,"Alameda County",72,60.5,14.46,"Tree"
"251","06001","06","001","982100","06001982100",9821,"Census Tract 9821",1695361,0,37.8737516,-122.2546176,4.12347000263778,"Alameda County",102,60.5,14.46,"Shrub"
"252","06001","06","001","420302","06001420302",4203.02,"Census Tract 4203.02",870122,1109281,37.8906499,-122.3181164,1.27716459541725,"Alameda County",4,60.5,14.46,"Tree"
"253","06001","06","001","402801","06001402801",4028.01,"Census Tract 4028.01",291472,0,37.8095483,-122.2707403,0.512722518585181,"Alameda County",72,60.5,14.46,"Developed"
"254","06001","06","001","402802","06001402802",4028.02,"Census Tract 4028.02",118446,0,37.8070174,-122.2735577,0.374688472911602,"Alameda County",72,60.5,14.46,"Developed"
"255","06001","06","001","420401","06001420401",4204.01,"Census Tract 4204.01",200056,0,37.8848762,-122.2997917,0.154984688288287,"Alameda County",5,60.5,14.46,"Tree"
"256","06001","06","001","403301","06001403301",4033.01,"Census Tract 4033.01",196598,0,37.7981065,-122.266955,0.614178749946279,"Alameda County",72,60.5,14.46,"Developed"
"257","06001","06","001","422902","06001422902",4229.02,"Census Tract 4229.02",385452,0,37.8687746,-122.2698172,0.542566049982,"Alameda County",72,60.5,14.46,"Tree"
"258","06001","06","001","422901","06001422901",4229.01,"Census Tract 4229.01",158830,0,37.8657427,-122.2678632,0.599575460973111,"Alameda County",72,60.5,14.46,"Developed"
"259","06001","06","001","420402","06001420402",4204.02,"Census Tract 4204.02",920050,1632801,37.886211,-122.3141636,0.760699921659007,"Alameda County",4,60.5,14.46,"Tree"
"260","06001","06","001","420301","06001420301",4203.01,"Census Tract 4203.01",415654,0,37.8947347,-122.3047951,6.8848358471848,"Alameda County",5,60.5,14.46,"Herb"
"261","06037","06","037","197410","06037197410",1974.1,"Census Tract 1974.10",1393312,0,34.0929146,-118.250437,6.09073335151377,"Los Angeles County",463,63.7,7.64,"Tree"
"262","06047","06","047","001603","06047001603",16.03,"Census Tract 16.03",2632143,0,37.2809026,-120.4968331,0,"Merced County",52,63.9,7.77,"Agriculture"
"263","06047","06","047","000306","06047000306",3.06,"Census Tract 3.06",2903789,0,37.3759697,-120.7149837,0.0261276523912511,"Merced County",30,63.9,7.77,"Sparse"
"264","06007","06","007","002401","06007002401",24.01,"Census Tract 24.01",507745337,24314366,39.7589882,-121.4356398,5.55268902911421,"Butte County",950,62,24.81,"Shrub"
